game,state,date,position,result
PT,RJ,2018-06-03,3,8330
PT,RJ,2018-06-03,4,2865
PT,RJ,2018-06-03,5,6351
PT,RJ,2018-06-03,6,5351
PT,RJ,2018-05-03,1,1280
PT,RJ,2018-05-03,2,5053
PT,RJ,2018-05-03,3,8910
PT,RJ,2018-05-03,4,3323
PT,RJ,2018-05-03,5,7053
PT,RJ,2018-05-03,6,7744
PT,RJ,2018-05-03,7,1280
PT,RJ,2018-03-03,1,1280
PT,RJ,2018-03-03,2,4553
PT,RJ,2018-03-03,3,0428
PT,RJ,2018-03-03,4,8662
PT,RJ,2018-03-03,5,9364
PT,RJ,2018-03-03,6,2729
PT,RJ,2018-02-03,1,1280
PTM,RJ,2018-02-17,1,1280
PTM,RJ,2018-02-17,2,2666
PTM,RJ,2018-02-17,3,8187
PTM,RJ,2018-02-17,4,8024
PTM,RJ,2018-02-17,5,8641
PTM,RJ,2018-02-17,6,7476
PTM,RJ,2018-02-16,1,1280
CORUJA,RJ,2018-02-20,1,4404
CORUJA,RJ,2018-02-20,2,2923
CORUJA,RJ,2018-02-20,3,0421
CORUJA,RJ,2018-02-20,4,2944
CORUJA,RJ,2018-02-20,5,6022
CORUJA,RJ,2018-02-20,6,6714
CORUJA,RJ,2018-02-19,1,9393
PT,SP,2018-03-31,31,2018
PT,SP,2018-03-31,1,3064
PT,SP,2018-03-31,2,2037
PT,SP,2018-03-31,3,7191
PT,SP,2018-03-31,4,4158
PT,SP,2018-03-31,5,5288
PT,SP,2018-03-31,6,1738
PTN,SP,2018-03-29,29,2018
PT,RJ,2018-02-03,2,4060
PT,RJ,2018-02-03,3,1298
PT,RJ,2018-02-03,4,2233
PT,RJ,2018-02-03,5,0420
PT,RJ,2018-02-03,6,0930
PT,RJ,2018-01-03,1,1280
PT,RJ,2018-01-03,2,1522
PT,RJ,2018-01-03,3,9188
PT,RJ,2018-01-03,4,2768
PT,RJ,2018-01-03,5,3892
PT,RJ,2018-01-03,6,6389
PT,RJ,2018-02-28,1,1280
PT,RJ,2018-02-28,2,0496
PT,RJ,2018-02-28,3,7234
PT,RJ,2018-02-28,4,1637
PT,RJ,2018-02-28,5,2900
PTM,RJ,2018-02-16,2,6828
PTM,RJ,2018-02-16,3,3600
PTM,RJ,2018-02-16,4,9234
PTM,RJ,2018-02-16,5,0769
PTM,RJ,2018-02-16,6,1781
PTM,RJ,2018-02-15,1,1285
PTM,RJ,2018-02-15,2,1780
PTM,RJ,2018-02-15,3,3565
PTM,RJ,2018-02-15,4,6954
PTM,RJ,2018-02-15,5,6549
PTM,RJ,2018-02-15,6,4816
PTM,RJ,2018-10-02,1,1294
CORUJA,RJ,2018-02-19,2,0671
CORUJA,RJ,2018-02-19,3,7264
CORUJA,RJ,2018-02-19,4,2042
CORUJA,RJ,2018-02-19,5,4594
CORUJA,RJ,2018-02-19,6,3964
CORUJA,RJ,2018-02-16,1,1280
CORUJA,RJ,2018-02-16,2,0420
CORUJA,RJ,2018-02-16,3,0751
CORUJA,RJ,2018-02-16,4,0899
CORUJA,RJ,2018-02-16,5,6337
CORUJA,RJ,2018-02-16,6,5228
CORUJA,RJ,2018-02-15,1,1280
PTN,SP,2018-03-29,1,6183
PTN,SP,2018-03-29,2,0280
PTN,SP,2018-03-29,3,8278
PTN,SP,2018-03-29,4,5785
PTN,SP,2018-03-29,5,4811
PTN,SP,2018-03-29,6,5337
PT,SP,2018-03-29,29,2018
PT,SP,2018-03-29,1,3624
PT,SP,2018-03-29,2,7230
PT,SP,2018-03-29,3,3448
PT,SP,2018-03-29,4,6672
PT,SP,2018-03-29,5,4282
PT,SP,2018-03-29,6,5256
PT,SP,2018-03-28,28,2018
PT,SP,2018-03-28,1,2862
PT,SP,2018-03-28,2,6746
PT,SP,2018-03-28,3,5089
PT,RJ,2018-02-28,6,0458
PT,RJ,2018-02-27,1,1294
PT,RJ,2018-02-27,2,1614
PT,RJ,2018-02-27,3,2868
PT,RJ,2018-02-27,4,3903
PT,RJ,2018-02-27,5,8891
PT,RJ,2018-02-27,6,7382
PT,RJ,2018-02-26,1,1280
PT,RJ,2018-02-26,2,1708
PT,RJ,2018-02-26,3,9319
PT,RJ,2018-02-26,4,5074
PTM,RJ,2018-10-02,2,0060
PTM,RJ,2018-10-02,3,5052
PTM,RJ,2018-10-02,4,2741
PTM,RJ,2018-10-02,5,9637
PTM,RJ,2018-10-02,6,1570
PTM,RJ,2018-09-02,1,1285
PTM,RJ,2018-09-02,2,2511
PTM,RJ,2018-09-02,3,0325
PTM,RJ,2018-09-02,4,9336
PTM,RJ,2018-09-02,5,0078
PTM,RJ,2018-09-02,6,0316
PTM,RJ,2018-08-02,1,1294
CORUJA,RJ,2018-02-15,2,6472
CORUJA,RJ,2018-02-15,3,5156
CORUJA,RJ,2018-02-15,4,5016
CORUJA,RJ,2018-02-15,5,5765
CORUJA,RJ,2018-02-15,6,9051
CORUJA,RJ,2018-09-02,1,9041
CORUJA,RJ,2018-09-02,2,3924
CORUJA,RJ,2018-09-02,3,5899
CORUJA,RJ,2018-09-02,4,5349
CORUJA,RJ,2018-09-02,5,9250
CORUJA,RJ,2018-09-02,6,3463
CORUJA,RJ,2018-08-02,1,1280
CORUJA,RJ,2018-08-02,2,1848
CORUJA,RJ,2018-08-02,3,1815
CORUJA,RJ,2018-08-02,4,9074
CORUJA,RJ,2018-08-02,5,4396
PT,SP,2018-03-28,4,8722
PT,SP,2018-03-28,5,5632
PT,SP,2018-03-28,6,9051
PTN,SP,2018-03-27,27,2018
PTN,SP,2018-03-27,1,2730
PTN,SP,2018-03-27,2,6994
PTN,SP,2018-03-27,3,0140
PTN,SP,2018-03-27,4,5578
PTN,SP,2018-03-27,5,6528
PTN,SP,2018-03-27,6,1970
PT,SP,2018-03-27,27,2018
PT,SP,2018-03-27,1,7147
PT,SP,2018-03-27,2,6683
PT,SP,2018-03-27,3,6052
PT,RJ,2018-02-26,5,5937
PTM,RJ,2018-08-02,2,6748
PTM,RJ,2018-08-02,3,4484
PTM,RJ,2018-08-02,4,1184
PTM,RJ,2018-08-02,5,1666
PTM,RJ,2018-08-02,6,4260
PTM,RJ,2018-07-02,1,1280
PTM,RJ,2018-07-02,2,8787
PTM,RJ,2018-07-02,3,5791
PTM,RJ,2018-07-02,4,2802
PTM,RJ,2018-07-02,5,9198
PTM,RJ,2018-07-02,6,7725
CORUJA,RJ,2018-08-02,6,0145
CORUJA,RJ,2018-08-02,7,1285
CORUJA,RJ,2018-07-02,1,1280
CORUJA,RJ,2018-07-02,2,9018
CORUJA,RJ,2018-07-02,3,3024
CORUJA,RJ,2018-07-02,4,9742
CORUJA,RJ,2018-07-02,5,0314
CORUJA,RJ,2018-07-02,6,5230
PT,SP,2018-03-27,4,5013
PT,SP,2018-03-27,5,3921
PT,SP,2018-03-27,6,8816
PTN,SP,2018-03-26,26,2018
PTN,SP,2018-03-26,1,6457
PTN,SP,2018-03-26,2,9723
PTN,SP,2018-03-26,3,0596
PTN,SP,2018-03-26,4,8642
PTN,SP,2018-03-26,5,8003
PTN,SP,2018-03-26,6,3421
PT,SP,2018-03-26,26,2018
PT,SP,2018-03-26,1,8271
PT,SP,2018-03-26,2,3954
PT,SP,2018-03-26,3,5211
PT,SP,2018-03-26,4,4910
PT,SP,2018-03-26,5,1765
PT,SP,2018-03-26,6,3751
PT,SP,2018-03-25,25,2018
PT,SP,2018-03-25,1,5580
PT,SP,2018-03-25,2,0158
PT,SP,2018-03-25,3,2893
PT,SP,2018-03-25,4,9072
PT,SP,2018-03-25,5,7271
PT,SP,2018-03-25,6,4974
PT,SP,2018-03-24,24,2018
CORUJA,RJ,2018-06-02,1,1294
CORUJA,RJ,2018-06-02,2,3557
CORUJA,RJ,2018-06-02,3,5932
CORUJA,RJ,2018-06-02,4,1792
CORUJA,RJ,2018-06-02,5,8793
CORUJA,RJ,2018-06-02,6,1790
CORUJA,RJ,2018-05-02,1,1280
PTM,RJ,2018-06-02,1,1294
PTM,RJ,2018-06-02,2,3583
PTM,RJ,2018-06-02,3,6801
PTM,RJ,2018-06-02,4,8927
PTM,RJ,2018-06-02,5,0737
PTM,RJ,2018-06-02,6,6463
PT,RJ,2018-02-25,1,1280
PT,RJ,2018-02-25,2,3205
PT,RJ,2018-02-25,3,5196
PT,RJ,2018-02-25,4,8150
PT,RJ,2018-02-25,5,2860
PT,RJ,2018-02-25,6,0069
PT,RJ,2018-02-24,1,1294
PT,SP,2018-03-24,1,5100
PT,SP,2018-03-24,2,8241
PT,SP,2018-03-24,3,4015
PT,SP,2018-03-24,4,4297
PT,SP,2018-03-24,5,8659
PT,SP,2018-03-24,6,0312
PTN,SP,2018-03-23,23,2018
PTN,SP,2018-03-23,1,4483
PTN,SP,2018-03-23,2,8694
PTN,SP,2018-03-23,3,4469
PTN,SP,2018-03-23,4,9306
PTN,SP,2018-03-23,5,9916
PTN,SP,2018-03-23,6,6868
PT,SP,2018-03-23,23,2018
PT,SP,2018-03-23,1,4695
PT,SP,2018-03-23,2,8503
PT,SP,2018-03-23,3,9298
CORUJA,RJ,2018-05-02,2,0220
CORUJA,RJ,2018-05-02,3,0525
CORUJA,RJ,2018-05-02,4,2553
CORUJA,RJ,2018-05-02,5,5358
CORUJA,RJ,2018-05-02,6,1226
CORUJA,RJ,2018-05-02,7,1285
CORUJA,RJ,2018-03-02,1,1280
CORUJA,RJ,2018-03-02,2,0660
CORUJA,RJ,2018-03-02,3,0215
CORUJA,RJ,2018-03-02,4,5830
CORUJA,RJ,2018-03-02,5,8557
CORUJA,RJ,2018-03-02,6,7514
CORUJA,RJ,2018-02-02,1,1280
PTM,RJ,2018-05-02,1,1280
PTM,RJ,2018-05-02,2,1057
PTM,RJ,2018-05-02,3,5246
PTM,RJ,2018-05-02,4,8963
PTM,RJ,2018-05-02,5,3469
PTM,RJ,2018-05-02,6,2491
PTM,RJ,2018-04-02,1,9945
PTM,RJ,2018-04-02,2,6842
PTM,RJ,2018-04-02,3,6167
PTM,RJ,2018-04-02,4,6970
PTM,RJ,2018-04-02,5,5535
PTM,RJ,2018-04-02,6,8159
PTM,RJ,2018-03-02,1,1280
PT,RJ,2018-02-24,2,6169
PT,RJ,2018-02-24,3,2139
PT,RJ,2018-02-24,4,4578
PT,RJ,2018-02-24,5,9261
PT,RJ,2018-02-24,6,8310
PT,RJ,2018-02-23,1,1280
PT,RJ,2018-02-23,2,3234
PT,RJ,2018-02-23,3,1645
PT,RJ,2018-02-23,4,4144
PT,RJ,2018-02-23,5,4339
PT,RJ,2018-02-23,6,3934
PT,RJ,2018-02-22,1,1280
PT,RJ,2018-02-22,2,8525
PT,RJ,2018-02-22,3,2506
PT,RJ,2018-02-22,4,9519
PT,RJ,2018-02-22,5,1465
PT,SP,2018-03-23,4,0934
PT,SP,2018-03-23,5,0331
PT,SP,2018-03-23,6,3761
PTN,SP,2018-03-22,22,2018
PTN,SP,2018-03-22,1,7077
PTN,SP,2018-03-22,2,7872
PTN,SP,2018-03-22,3,0748
PTN,SP,2018-03-22,4,5828
PTN,SP,2018-03-22,5,3518
PTN,SP,2018-03-22,6,5043
PT,SP,2018-03-22,22,2018
CORUJA,RJ,2018-02-02,2,8480
CORUJA,RJ,2018-02-02,3,5335
CORUJA,RJ,2018-02-02,4,3314
CORUJA,RJ,2018-02-02,5,3353
CORUJA,RJ,2018-02-02,6,6926
CORUJA,RJ,2018-01-03,1,1294
CORUJA,RJ,2018-01-03,2,4092
CORUJA,RJ,2018-01-03,3,2138
CORUJA,RJ,2018-01-03,4,8416
CORUJA,RJ,2018-01-03,5,9111
CORUJA,RJ,2018-01-03,6,5018
CORUJA,RJ,2018-01-31,1,4239
CORUJA,RJ,2018-01-31,2,2712
CORUJA,RJ,2018-01-31,3,3749
CORUJA,RJ,2018-01-31,4,2962
CORUJA,RJ,2018-01-31,5,4592
PTM,RJ,2018-03-02,2,5165
PTM,RJ,2018-03-02,3,1415
PTM,RJ,2018-03-02,4,9612
PTM,RJ,2018-03-02,5,2963
PTM,RJ,2018-03-02,6,6796
PTM,RJ,2018-02-02,1,1294
PTM,RJ,2018-02-02,2,4923
PTM,RJ,2018-02-02,3,5821
PTM,RJ,2018-02-02,4,4209
PTM,RJ,2018-02-02,5,1819
PTM,RJ,2018-02-02,6,5186
PTM,RJ,2018-01-02,1,3301
PTM,RJ,2018-01-02,2,6098
PTM,RJ,2018-01-02,3,7693
PTM,RJ,2018-01-02,4,2788
PTM,RJ,2018-01-02,5,3636
PTM,RJ,2018-01-02,6,3516
PT,RJ,2018-02-22,6,5061
PT,RJ,2018-02-21,1,1280
PT,RJ,2018-02-21,2,3332
PT,RJ,2018-02-21,3,4270
PT,RJ,2018-02-21,4,3931
PT,RJ,2018-02-21,5,8017
PT,RJ,2018-02-21,6,1420
PT,RJ,2018-02-20,1,1075
PT,SP,2018-03-22,1,1211
PT,SP,2018-03-22,2,5093
PT,SP,2018-03-22,3,3810
PT,SP,2018-03-22,4,4337
PT,SP,2018-03-22,5,0619
PT,SP,2018-03-22,6,5070
CORUJA,RJ,2018-01-31,6,8254
CORUJA,RJ,2018-01-30,1,1280
CORUJA,RJ,2018-01-30,2,2951
CORUJA,RJ,2018-01-30,3,9289
CORUJA,RJ,2018-01-30,4,5153
CORUJA,RJ,2018-01-30,5,1490
CORUJA,RJ,2018-01-30,6,4468
PTM,RJ,2018-01-31,1,1704
PTM,RJ,2018-01-31,2,7936
PTM,RJ,2018-01-31,3,2732
PTM,RJ,2018-01-31,4,8808
PTM,RJ,2018-01-31,5,2379
PTM,RJ,2018-01-31,6,3559
PT,RJ,2018-02-20,2,3344
PT,RJ,2018-02-20,3,4640
PT,RJ,2018-02-20,4,9461
PT,RJ,2018-02-20,5,2181
PT,RJ,2018-02-20,6,0701
PT,RJ,2018-02-19,1,1285
PT,RJ,2018-02-19,2,9236
PT,RJ,2018-02-19,3,6755
PT,RJ,2018-02-19,4,1479
PT,RJ,2018-02-19,5,0701
PT,RJ,2018-02-19,6,6239
PTM,RJ,2018-01-30,1,1280
PTM,RJ,2018-01-30,2,5938
PTM,RJ,2018-01-30,3,8517
PTM,RJ,2018-01-30,4,0845
PTM,RJ,2018-01-30,5,2873
PTM,RJ,2018-01-29,1,1280
PTM,RJ,2018-01-29,2,6454
PTM,RJ,2018-01-29,3,8409
PTM,RJ,2018-01-29,4,6592
PTM,RJ,2018-01-29,5,4769
PTM,RJ,2018-01-29,6,4966
PTM,RJ,2018-01-28,1,1280
PT,RJ,2018-02-18,1,1280
PT,RJ,2018-02-18,2,0566
PT,RJ,2018-02-18,3,5557
PT,RJ,2018-02-18,4,6810
PT,RJ,2018-02-18,5,1844
PT,RJ,2018-02-18,6,3547
PT,RJ,2018-02-17,1,9555
CORUJA,RJ,2018-01-29,1,9776
CORUJA,RJ,2018-01-29,2,3732
CORUJA,RJ,2018-01-29,3,5792
CORUJA,RJ,2018-01-29,4,6645
CORUJA,RJ,2018-01-29,5,2907
CORUJA,RJ,2018-01-29,6,8852
CORUJA,RJ,2018-01-27,1,1280
PT,SP,2018-03-21,21,2018
PT,SP,2018-03-21,1,0174
PT,SP,2018-03-21,2,1798
PT,SP,2018-03-21,3,9138
PT,SP,2018-03-21,4,8902
PT,SP,2018-03-21,5,7169
PT,SP,2018-03-21,6,7181
PT,SP,2018-03-21,7,0174
PTN,SP,2018-03-20,20,2018
PTM,RJ,2018-01-28,2,5510
PTM,RJ,2018-01-28,3,6329
PTM,RJ,2018-01-28,4,8115
PTM,RJ,2018-01-28,5,7521
PTM,RJ,2018-01-28,6,2993
PTM,RJ,2018-01-27,1,1280
PTM,RJ,2018-01-27,2,7920
PTM,RJ,2018-01-27,3,5637
PTM,RJ,2018-01-27,4,2244
PTM,RJ,2018-01-27,5,5749
PTM,RJ,2018-01-27,6,1169
PTM,RJ,2018-01-26,1,1280
PTM,RJ,2018-01-26,2,6272
PTM,RJ,2018-01-26,3,9989
PTM,RJ,2018-01-26,4,7447
PTM,RJ,2018-01-26,5,6962
PTM,RJ,2018-01-26,6,5340
PT,RJ,2018-02-17,2,2394
PT,RJ,2018-02-17,3,7011
PT,RJ,2018-02-17,4,5293
PT,RJ,2018-02-17,5,6386
PT,RJ,2018-02-16,1,1294
PT,RJ,2018-02-16,2,0706
PT,RJ,2018-02-16,3,6269
PT,RJ,2018-02-16,4,7786
PT,RJ,2018-02-16,5,3882
PT,RJ,2018-02-16,6,3651
PT,RJ,2018-02-15,1,1280
CORUJA,RJ,2018-01-27,2,7316
CORUJA,RJ,2018-01-27,3,9738
CORUJA,RJ,2018-01-27,4,4842
CORUJA,RJ,2018-01-27,5,6953
CORUJA,RJ,2018-01-27,6,6366
CORUJA,RJ,2018-01-26,1,1294
CORUJA,RJ,2018-01-26,2,1946
CORUJA,RJ,2018-01-26,3,6629
CORUJA,RJ,2018-01-26,4,3468
CORUJA,RJ,2018-01-26,5,9536
CORUJA,RJ,2018-01-26,6,7556
CORUJA,RJ,2018-01-24,1,1280
CORUJA,RJ,2018-01-24,2,2358
CORUJA,RJ,2018-01-24,3,5210
CORUJA,RJ,2018-01-24,4,6917
CORUJA,RJ,2018-01-24,5,5288
PTN,SP,2018-03-20,1,3824
PTN,SP,2018-03-20,2,5809
PTN,SP,2018-03-20,3,9546
PTN,SP,2018-03-20,4,0318
PTN,SP,2018-03-20,5,7461
PTN,SP,2018-03-20,6,6958
PT,RJ,2018-03-20,20,2018
PT,RJ,2018-03-20,1,5194
PT,RJ,2018-03-20,2,8867
PT,RJ,2018-03-20,3,9495
PT,RJ,2018-03-20,4,1089
PT,RJ,2018-03-20,5,4243
PT,SP,2018-03-19,19,2018
PT,SP,2018-03-19,1,8330
PT,SP,2018-03-19,2,1702
PT,SP,2018-03-19,3,6819
PT,SP,2018-03-19,4,6284
PTM,RJ,2018-01-25,1,1294
PTM,RJ,2018-01-25,2,8268
PTM,RJ,2018-01-25,3,8260
PTM,RJ,2018-01-25,4,5615
PTM,RJ,2018-01-25,5,9084
PTM,RJ,2018-01-25,6,5289
PTM,RJ,2018-01-24,1,1280
PTM,RJ,2018-01-24,2,6288
PTM,RJ,2018-01-24,3,4658
PTM,RJ,2018-01-24,4,8655
PTM,RJ,2018-01-24,5,3348
PT,RJ,2018-02-15,2,0882
PT,RJ,2018-02-15,3,9524
PT,RJ,2018-02-15,4,8226
PT,RJ,2018-02-15,5,5900
PT,RJ,2018-02-15,6,6764
PT,RJ,2018-10-02,1,1280
PT,RJ,2018-10-02,2,7869
PT,RJ,2018-10-02,3,3643
PT,RJ,2018-10-02,4,4165
PT,RJ,2018-10-02,5,8134
PT,RJ,2018-10-02,6,6738
PT,RJ,2018-09-02,1,1280
CORUJA,RJ,2018-01-24,6,6914
CORUJA,RJ,2018-01-23,1,1280
CORUJA,RJ,2018-01-23,2,8205
CORUJA,RJ,2018-01-23,3,8265
CORUJA,RJ,2018-01-23,4,3086
CORUJA,RJ,2018-01-23,5,0275
CORUJA,RJ,2018-01-23,6,0169
CORUJA,RJ,2018-01-22,1,1280
CORUJA,RJ,2018-01-22,2,5383
CORUJA,RJ,2018-01-22,3,0582
CORUJA,RJ,2018-01-22,4,4565
CORUJA,RJ,2018-01-22,5,5423
CORUJA,RJ,2018-01-22,6,8495
CORUJA,RJ,2018-01-20,1,1285
PT,SP,2018-03-19,5,2238
PT,SP,2018-03-19,6,5373
PT,SP,2018-03-18,18,2018
PT,SP,2018-03-18,1,7087
PT,SP,2018-03-18,2,6720
PT,SP,2018-03-18,3,2661
PT,SP,2018-03-18,4,0424
PT,SP,2018-03-18,5,4633
PT,SP,2018-03-18,6,1525
PT,SP,2018-03-17,17,2018
PT,SP,2018-03-17,1,6233
PTM,RJ,2018-01-24,6,4921
PT,RJ,2018-09-02,2,4315
PT,RJ,2018-09-02,3,7291
PT,RJ,2018-09-02,4,8479
PT,RJ,2018-09-02,5,8337
PT,RJ,2018-09-02,6,5356
PT,RJ,2018-08-02,1,1280
PT,RJ,2018-08-02,2,9625
PT,RJ,2018-08-02,3,6471
PT,RJ,2018-08-02,4,6218
PT,RJ,2018-08-02,5,2731
PT,RJ,2018-08-02,6,9188
PT,RJ,2018-08-02,7,8776
CORUJA,RJ,2018-01-20,2,7399
CORUJA,RJ,2018-01-20,3,3498
CORUJA,RJ,2018-01-20,4,3022
CORUJA,RJ,2018-01-20,5,9071
CORUJA,RJ,2018-01-20,6,0057
PT,SP,2018-03-17,2,0068
PT,SP,2018-03-17,3,0906
PT,SP,2018-03-17,4,1907
PT,SP,2018-03-17,5,0957
PT,SP,2018-03-17,6,0071
PTN,SP,2018-03-16,16,2018
PTN,SP,2018-03-16,1,1953
PTN,SP,2018-03-16,2,3205
PTN,SP,2018-03-16,3,9299
PTN,SP,2018-03-16,4,0515
PTN,SP,2018-03-16,5,3991
PTN,SP,2018-03-16,6,8963
PT,SP,2018-03-16,16,2018
PT,SP,2018-03-16,1,7298
PT,SP,2018-03-16,2,0528
PT,SP,2018-03-16,3,1439
PT,SP,2018-03-16,4,7613
PT,SP,2018-03-16,5,5997
PT,SP,2018-03-16,6,2875
PTN,SP,2018-03-15,15,2018
PTN,SP,2018-03-15,1,5848
PTN,SP,2018-03-15,2,2493
PTN,SP,2018-03-15,3,7496
PTN,SP,2018-03-15,4,6199
PTN,SP,2018-03-15,5,0645
CORUJA,RJ,2018-01-19,1,1280
CORUJA,RJ,2018-01-19,2,3907
CORUJA,RJ,2018-01-19,3,8657
CORUJA,RJ,2018-01-19,4,1203
CORUJA,RJ,2018-01-19,5,4884
CORUJA,RJ,2018-01-19,6,1023
CORUJA,RJ,2018-01-18,1,1280
LOOK,GOIÁS,2018-07-02,1,1280
LOOK,GOIÁS,2018-07-02,2,3283
LOOK,GOIÁS,2018-07-02,3,1946
LOOK,GOIÁS,2018-07-02,4,4436
LOOK,GOIÁS,2018-07-02,5,3894
LOOK,GOIÁS,2018-07-02,6,3656
PT,RJ,2018-06-02,1,1280
PTM,RJ,2018-01-23,1,1280
PTM,RJ,2018-01-23,2,5696
PTM,RJ,2018-01-23,3,4091
PTM,RJ,2018-01-23,4,0951
PTM,RJ,2018-01-23,5,6123
PTM,RJ,2018-01-23,6,3249
PTM,RJ,2018-01-22,1,9704
PTN,SP,2018-03-15,6,2681
PT,SP,2018-03-15,15,2018
PT,SP,2018-03-15,1,3502
PT,SP,2018-03-15,2,1413
PT,SP,2018-03-15,3,0236
PT,SP,2018-03-15,4,4779
PT,SP,2018-03-15,5,7041
PT,SP,2018-03-15,6,6971
PT,SP,2018-03-14,14,2018
PT,SP,2018-03-14,1,1702
PT,SP,2018-03-14,2,3275
PT,SP,2018-03-14,3,2419
PT,SP,2018-03-14,4,6669
PT,SP,2018-03-14,5,3584
PT,SP,2018-03-14,6,7649
PTN,SP,2018-03-13,13,2018
CORUJA,RJ,2018-01-18,2,2655
CORUJA,RJ,2018-01-18,3,6999
CORUJA,RJ,2018-01-18,4,9978
CORUJA,RJ,2018-01-18,5,8512
CORUJA,RJ,2018-01-18,6,6896
CORUJA,RJ,2018-01-17,1,8935
CORUJA,RJ,2018-01-17,2,3017
CORUJA,RJ,2018-01-17,3,3546
CORUJA,RJ,2018-01-17,4,5215
CORUJA,RJ,2018-01-17,5,2591
CORUJA,RJ,2018-01-17,6,3304
CORUJA,RJ,2018-01-16,1,6131
CORUJA,RJ,2018-01-16,2,5709
CORUJA,RJ,2018-01-16,3,8878
PT,RJ,2018-06-02,2,1977
PT,RJ,2018-06-02,3,7378
PT,RJ,2018-06-02,4,8004
PT,RJ,2018-06-02,5,2686
PT,RJ,2018-06-02,6,8162
PT,RJ,2018-05-02,1,1280
PT,RJ,2018-05-02,2,1002
PT,RJ,2018-05-02,3,4496
PT,RJ,2018-05-02,4,5403
PT,RJ,2018-05-02,5,4546
PT,RJ,2018-05-02,6,2001
PT,RJ,2018-04-02,1,1280
PTM,RJ,2018-01-22,2,0404
PTM,RJ,2018-01-22,3,2165
PTM,RJ,2018-01-22,4,2858
PTM,RJ,2018-01-22,5,4023
PTM,RJ,2018-01-22,6,9154
PTM,RJ,2018-01-21,21,2018
PTM,RJ,2018-01-21,1,1280
PTM,RJ,2018-01-21,2,2193
PTM,RJ,2018-01-21,3,5485
PTM,RJ,2018-01-21,4,4118
PTM,RJ,2018-01-21,5,5273
PTM,RJ,2018-01-20,20,2018
PTM,RJ,2018-01-20,1,1280
PTM,RJ,2018-01-20,2,5534
PTM,RJ,2018-01-20,3,9463
PTM,RJ,2018-01-20,4,3450
PTM,RJ,2018-01-20,5,9961
PTN,SP,2018-03-13,1,1201
PTN,SP,2018-03-13,2,3918
PTN,SP,2018-03-13,3,3219
PTN,SP,2018-03-13,4,2488
PTN,SP,2018-03-13,5,7172
PTN,SP,2018-03-13,6,7988
PT,SP,2018-03-13,13,2018
PT,SP,2018-03-13,1,8276
PT,SP,2018-03-13,2,8235
PT,SP,2018-03-13,3,6226
PT,SP,2018-03-13,4,3985
PT,SP,2018-03-13,5,2535
PT,SP,2018-03-13,6,9257
PTN,SP,2018-12-03,12,2018
CORUJA,RJ,2018-01-16,4,9722
CORUJA,RJ,2018-01-16,5,2262
CORUJA,RJ,2018-01-15,1,1280
CORUJA,RJ,2018-01-15,2,6356
CORUJA,RJ,2018-01-15,3,4963
CORUJA,RJ,2018-01-15,4,7914
CORUJA,RJ,2018-01-15,5,1496
CORUJA,RJ,2018-01-15,6,2464
CORUJA,RJ,2018-01-13,1,1294
PT,RJ,2018-04-02,2,3438
PT,RJ,2018-04-02,3,4916
PT,RJ,2018-04-02,4,2334
PT,RJ,2018-04-02,5,8741
PT,RJ,2018-04-02,6,7855
PT,RJ,2018-03-02,1,1285
PT,RJ,2018-03-02,2,9138
PT,RJ,2018-03-02,3,7943
PT,RJ,2018-03-02,4,5589
PT,RJ,2018-03-02,5,7752
PT,RJ,2018-03-02,6,2789
PT,RJ,2018-02-02,1,1280
PT,RJ,2018-02-02,2,5237
PT,RJ,2018-02-02,3,9482
PT,RJ,2018-02-02,4,2945
PT,RJ,2018-02-02,5,0490
PT,RJ,2018-02-02,6,7826
PTM,RJ,2018-01-20,6,1179
PTM,RJ,2018-01-18,18,2018
PTM,RJ,2018-01-18,1,1280
PTM,RJ,2018-01-18,2,2507
PTM,RJ,2018-01-18,3,9312
PTM,RJ,2018-01-18,4,8993
PTM,RJ,2018-01-18,5,6462
PTM,RJ,2018-01-18,6,3460
PTM,RJ,2018-01-17,17,2018
PTM,RJ,2018-01-17,1,1280
PTM,RJ,2018-01-17,2,8675
PTM,RJ,2018-01-17,3,9303
PTM,RJ,2018-01-17,4,0769
PTM,RJ,2018-01-17,5,9979
PTM,RJ,2018-01-17,6,8259
PTN,SP,2018-12-03,1,5321
PTN,SP,2018-12-03,2,0298
PTN,SP,2018-12-03,3,3973
PTN,SP,2018-12-03,4,0652
PTN,SP,2018-12-03,5,6119
PTN,SP,2018-12-03,6,6363
CORUJA,RJ,2018-01-13,2,4004
CORUJA,RJ,2018-01-13,3,0792
CORUJA,RJ,2018-01-13,4,2746
CORUJA,RJ,2018-01-13,5,9069
CORUJA,RJ,2018-01-13,6,8306
CORUJA,RJ,2018-12-01,1,1280
CORUJA,RJ,2018-12-01,2,1624
CORUJA,RJ,2018-12-01,3,1306
CORUJA,RJ,2018-12-01,4,5007
CORUJA,RJ,2018-12-01,5,9003
CORUJA,RJ,2018-12-01,6,4731
PT,RJ,2018-01-03,1,1280
PT,RJ,2018-01-03,2,0264
PT,RJ,2018-01-03,3,2124
PT,RJ,2018-01-03,4,2833
PT,RJ,2018-01-03,5,5115
PT,RJ,2018-01-03,6,5624
PTM,RJ,2018-01-15,15,2018
PTM,RJ,2018-01-15,1,2774
PTM,RJ,2018-01-15,2,4522
PTM,RJ,2018-01-15,3,0387
